1484,89,trainline29.xml,90,caller,it does indeed. it's number 3. ,참으로 그렇습니다. 3 번이야.,elab-state,number
1485,90,trainline29.xml,91,agent,and the expiry date? ,그리고 만료일?,reqInfo,creditcard
1486,91,trainline29.xml,92,caller,2 3 double 2. ,2 3 더블 2.,answer-state,enum
1487,92,trainline29.xml,93,agent,now this is your reference number your tickets have been booked under. ,이제 귀하의 티켓이 예약 된 참조 번호입니다.,state,booking-number-journey
1488,93,trainline29.xml,94,caller,ok. ,예.,acknowledge,none
1489,94,trainline29.xml,95,agent,you've got your pen ready? ,펜 준비 됐어?,reqInfo,none
1490,95,trainline29.xml,96,caller,yeah sure. ,그래.,agree,none
1491,96,trainline29.xml,97,agent,"it's, ","그,",state,none
1492,97,trainline29.xml,98,caller,yeah. ,네.,acknowledge,none
1493,98,trainline29.xml,99,agent,"nan, ","나노,",refer,none
1494,99,trainline29.xml,100,caller,yeah. ,네.,acknowledge,none
1495,100,trainline29.xml,101,agent,nan. ,너.,refer,enum
1496,101,trainline29.xml,102,caller,that's brilliant. ,그거 훌륭해.,state,none
1497,102,trainline29.xml,103,agent,now the total amount debited is 38 pounds. and your two tickets will be posted out first class to you this afternoon. ,인출 된 총 금액은 38 파운드입니다. 너의 2 장의 티켓은 오늘 오후에 일등석에 게시 될거야.,state,number-journey-time
1498,103,trainline29.xml,104,caller,that's brilliant. ,그거 훌륭해.,state,none
1499,104,trainline29.xml,105,agent,"so, thank you for calling. ",그래서 전화 해줘서 고마워.,thank,none
1500,105,trainline29.xml,106,caller,thanks for your help. ,당신의 도움을 주셔서 감사합니다.,thank,none
1501,106,trainline29.xml,107,agent,bye. ,안녕.,bye,none
1926,0,trainline30.xml,1,agent,good morning. Virgin Trainlines. Sandra speaking. ,좋은 아침. Virgin Trainline. 산드라 말하기.,identifySelf,none
1927,1,trainline30.xml,2,caller,er Manchester Picadilly 5:30 tomorrow evening. ,어 맨체스터 Picadilly 내일 저녁 5시 30 분.,refer,location-time-enum-day
1928,2,trainline30.xml,3,agent,to? ,에?,reqInfo,none
1929,3,trainline30.xml,4,caller,Euston. ,유 스턴.,answer-refer,location
1930,4,trainline30.xml,5,agent,now is it yourself that holds the credit or debit card? ,지금은 신용 카드 또는 직불 카드를 보유하고 있습니까?,reqInfo,creditcard
1931,5,trainline30.xml,6,caller,it's me. yeah. ,나야. 네.,elab-acknowledge,none
1932,6,trainline30.xml,7,agent,and that's 5:30 in the afternoon? ,그게 오후 5시 30 분 이니?,reqConfirm,time-enum
1933,7,trainline30.xml,8,caller,yep. certainly. ,네. 확실히.,agree,none
1934,8,trainline30.xml,9,agent,and when is it you'd like to return? ,언제 돌아 오길 원하니?,reqDirect,time
1935,9,trainline30.xml,10,caller,er no. no. i won't be returning. i'm going up there this afternoon. i want to come back tomorrow evening. i just wanna book a one way ticket. ,"아니, 아니. 아니. 나는 돌아 오지 않을 것이다. 나는 오늘 오후에 거기에 갈거야. 내일 저녁에 다시 가고 싶다. 나는 단지 편도 티켓을 예약하고 싶다.",expressWish,booking-number-journey
1936,10,trainline30.xml,11,agent,so it's just a Single? ,그래서 그것은 단지 싱글입니까?,reqConfirm,fare
1937,11,trainline30.xml,12,caller,just Single. ,그냥 싱글.,confirm-refer,fare
1938,12,trainline30.xml,13,agent,for tomorrow? ,내일을 위해?,reqConfirm,day
1939,13,trainline30.xml,14,caller,yeah. ,네.,confirm-acknowledge,none
1940,14,trainline30.xml,15,agent,now i'm going to have to arrange for you to collect your ticket tomorrow from Manchester Picadilly. ,이제 나는 내일 맨체스터 피카딜리에서 티켓을 모으도록 준비해야 할 것입니다.,stateConstraint,location-journey-from-day
1941,15,trainline30.xml,16,caller,yeah. ,네.,acknowledge,none
1942,16,trainline30.xml,17,agent,and i'm just checking to see what's your cheapest fare available to you. ,그리고 나는 당신에게 가능한 가장 저렴한 요금이 무엇인지 확인하고 있습니다.,stateIntent-hold,fare-availability-verify
1943,17,trainline30.xml,18,caller,sure. ,확실한.,agree,none
1944,18,trainline30.xml,19,agent,now are you travelling by train today? ,지금 당신은 기차로 오늘 여행하고 있습니까?,reqInfo,journey-day
1945,19,trainline30.xml,20,caller,no. ,아니.,answer-negate,none
1946,20,trainline30.xml,21,agent,no? ,아니?,echo-reqConfirm,none
1947,21,trainline30.xml,22,caller,no. ,아니.,echo-confirm-negate,none
1948,22,trainline30.xml,23,agent,"right. well the cheapest fare that's going to be available travelling tomorrow is what we call a walk-on fare, which is a Saver Single, and it's going to be 45 pounds 50. ","맞아. 잘 여행 할 수있는 가장 저렴한 요금은 우리가 걸어 다니는 요금 (Saver Single)이며, 45 파운드 50이 될 것입니다.",predict,fare-enum
1949,23,trainline30.xml,24,caller,is it? ah my wife was told it was 30 50. ,그렇지? 아 내 아내는 그것이 30 50이라고 들었다.,state,enum
1950,24,trainline30.xml,25,agent,that's the Virgin Value fare. but unfortunately that has now being booked up for tomorrow. ,그것이 버진 밸류 요금입니다. 그러나 불행하게도 그것은 지금 내일 동안 위로 예약되고있다.,elab-state,availability-day
1951,25,trainline30.xml,26,caller,oh right. ,오 맞다.,acknowledge,none
1952,26,trainline30.xml,27,agent,it's no longer available. ,더 이상 사용할 수 없습니다.,state,availability
1953,27,trainline30.xml,28,caller,i see. ah so that's the regular price from Manchester innit? 45 50? ,"내가 참조. 아, 맨체스터 유치원의 정상 가격 이군요? 45 50?",refer,enum
1954,28,trainline30.xml,29,agent,that's correct. Sir. ,맞습니다. 경.,refer,none
1955,29,trainline30.xml,30,caller,ok. then i won't book a ticket. i'll just turn up at Manchester. ,예. 그럼 나는 티켓을 예약하지 않을거야. 나는 맨체스터에서 일어날거야.,stateIntent,location-time
1956,30,trainline30.xml,31,agent,ok then. Sir. thanks for calling now. bye. ,오케이. 경. 지금 전화 주셔서 감사합니다. 안녕.,bye,none
4148,0,trainline31.xml,1,agent,"good morning. Virgin Trainlines, Sandra speaking. for which journey do you wish to purchase a ticket? ","좋은 아침. 버진 트레인 라인, 산드라 말하기. 여행을 위해 티켓을 구매 하시겠습니까?",reqDirect,journey
4149,1,trainline31.xml,2,caller,erm Manchester Picadilly to Birmingham 9 am. ,맨체스터 피카딜리에서 버밍엄까지 오전 9시.,direct-refer,location-to-enum
4150,2,trainline31.xml,3,agent,now do you hold a current debit or credit card? ,지금 현재 직불 카드 나 신용 카드를 가지고 계십니까?,reqInfo,creditcard
4151,3,trainline31.xml,4,caller,i do. ,나는 그렇다.,answer-state,none
4152,4,trainline31.xml,5,agent,and what date is it you're travelling? ,여행 날짜는 언제입니까?,reqInfo,journey-date
4153,5,trainline31.xml,6,caller,er i am travelling on... let me get this right. cos i mucked up the last one i did. er October the 15th. ,어 .. 여행 중이 야 ... 내가이 맞아를 갖도록 하렴. 마지막으로 한 일을 망쳤습니다. 10 월 15 일.,refer,month
4154,6,trainline31.xml,7,agent,October the 15th? ,10 월 15 일?,echo-reqConfirm,month
4155,7,trainline31.xml,8,caller,yeah. ,네.,confirm-acknowledge,none
4156,8,trainline31.xml,9,agent,which is a Thursday. now is it just for 1? ,목요일입니다. 지금은 1에 불과합니까?,reqInfo,number
4157,9,trainline31.xml,10,caller,it is just for 1. ,그것은 단지 1을위한 것입니다.,answer-state,number
4158,10,trainline31.xml,11,agent,and what time would you like to depart? ,몇시에 출발하고 싶습니까?,reqDirect,time
4159,11,trainline31.xml,12,caller,erm well i'd like to get to Birmingham 9 am or as close to 9 o'clock either side of it as i can. oh i've just had a thought. i'm going to have to phone you back. there might be two of us. i'm sorry about that. ,"음, 버밍엄 오전 9 시까 지 또는 9시 방향에 가까워지고 싶습니다. 오, 방금 생각 했어. 나는 다시 전화 할거야. 우리 둘이 있을지도 모릅니다. 죄송합니다.",apologise,none
4160,12,trainline31.xml,13,agent,ok then. Sir. ,오케이. 경.,refer,none
4161,13,trainline31.xml,14,caller,sorry about that. ,미안합니다.,apologise,none
4162,14,trainline31.xml,15,agent,call us back when you're ready. ,니가 준비되면 우리 한테 전화 해.,direct,time
4163,15,trainline31.xml,16,caller,ok. bye now. sorry. ,예. 이제 안녕. 죄송합니다.,apologise,none
108,0,trainline32.xml,1,agent,"good morning. Virgin Trainlines, Sandra speaking. ","좋은 아침. 버진 트레인 라인, 산드라 말하기.",identifySelf,none
109,1,trainline32.xml,2,caller,erm i wish to travel to London tomorrow morning. ,나는 내일 아침 런던으로 여행하고 싶다.,expressWish,to-location-journey-time-day
110,2,trainline32.xml,3,agent,from? ,에서?,reqInfo,none
111,3,trainline32.xml,4,caller,from Manchester Picadilly. ,맨체스터 피카딜리에서.,answer-refer,location-from
112,4,trainline32.xml,5,agent,now do you hold a current credit or debit card? ,지금 현재 신용 카드 또는 직불 카드를 가지고 계십니까?,reqInfo,creditcard
113,5,trainline32.xml,6,caller,yes. ,예.,answer-acknowledge,none
114,6,trainline32.xml,7,agent,now i need to arrange for you to collect your ticket from the train station. ,지금 나는 기차역에서 티켓을 수집하도록 준비해야합니다.,stateConstraint,journey
115,7,trainline32.xml,8,caller,yes. ,예.,acknowledge,none
116,8,trainline32.xml,9,agent,and what time do you like to depart tomorrow? ,내일 몇시에 출발하고 싶니?,reqDirect,time-day
117,9,trainline32.xml,10,caller,"i just want to find out about the cheap train. you know, the cheap cheap cheap fare return, cheap fare to London. ","나는 단지 싼 기차에 대해 알고 싶다. 알다시피, 저렴한 싸구려 운임 반환, 저렴한 요금 런던.",refer,fare-to-location
118,10,trainline32.xml,11,agent,so you don't want to book a ticket just now? ,그래서 지금 티켓을 예약하고 싶지 않으십니까?,reqConfirm,booking-journey
119,11,trainline32.xml,12,caller,yeah. i do i do want to book. but you er but er but what happen is that 2 2 2 of my sisters are travelling. ,네. 나는 책을 쓰고 싶다. 그러나 너는 그렇지만 어쨌든 내 자매 중 2 2 2 명이 여행 중이다.,state,number-journey
120,12,trainline32.xml,13,agent,aha. ,아하.,acknowledge,none
121,13,trainline32.xml,14,caller,so i'm just booking it for them. is that ok for the credit card? ,그래서 나는 그들을 위해 그것을 예약하고있다. 신용 카드는 괜찮습니까?,reqInfo,creditcard
122,14,trainline32.xml,15,agent,the credit card holder must be at the train station to collect and sign for the tickets. ,신용 카드 소지자는 티켓을 수집하고 서명하기 위해 기차역에 있어야합니다.,answer-stateConstraint,journey-creditcard
123,15,trainline32.xml,16,caller,yes. ,예.,acknowledge,none
124,16,trainline32.xml,17,agent,now how many people's travelling tomorrow? ,얼마나 많은 사람들이 내일 여행을하니?,reqInfo,number-journey-day
125,17,trainline32.xml,18,caller,2,2,answer-refer,number
126,18,trainline32.xml,19,agent,and what time around. ,그리고 몇시에.,reqInfo,time
127,19,trainline32.xml,20,caller,early. i want to get the cheap fare. ,이른. 나는 값싼 운임을 받고 싶다.,elab-expressWish,fare
128,20,trainline32.xml,21,agent,now the 19 pounds Virgin Value fare is now fully booked up for tomorrow. ,지금 19 파운드의 Virgin 가치 운임은 지금 내일 동안 충분히 위로 예약된다.,state,fare-availability-enum-day
129,21,trainline32.xml,22,caller,oh it's fully booked up. ,오 충분히 예약 했어.,reqConfirm,availability
130,22,trainline32.xml,23,agent,yeah. the next cheapest fare that i can offer you is the. ,네. 내가 너를 제공 할 수있는 다음 가장 저렴한 요금은.,state,fare-enum
131,23,trainline32.xml,24,caller,30 pound each. ,각각 30 파운드.,echo-refer,fare-enum
132,24,trainline32.xml,25,agent,now now does anyone hold a current railcard? ,지금 현재 누구나 현재 레일 카드를 보유하고 있습니까?,reqInfo,railcard
133,25,trainline32.xml,26,caller,no. ,아니.,answer-negate,none
134,26,trainline32.xml,27,agent,"no. that'll be 30 pounds each. and the first train that i can actually get you booked on is on the 10:30 from Manchester Picadilly, ","아니. 그것은 각각 30 파운드가 될 것입니다. 그리고 내가 실제로 당신을 예약 할 수있는 첫번째 열차는 맨체스터 피카딜리에서 10:30,",state,booking-number-location-from
135,27,trainline32.xml,28,caller,yes. ,예.,acknowledge,none
136,28,trainline32.xml,29,agent,arriving at 13 hundred in London Euston. ,런던 유 스턴에 1300 여명이 도착했다.,state,location-time-enum-arrival
137,29,trainline32.xml,30,caller,yes. ,예.,acknowledge,none
138,30,trainline32.xml,31,agent,no. is that a suitable time? ,아니. 그게 적당한 때야?,reqConfirm,time
139,31,trainline32.xml,32,caller,the time is right. but it's just the fare. ,시간은 맞다. 그러나 그것은 단지 운임입니다.,state,fare
140,32,trainline32.xml,33,agent,that is the cheapest fare travelling tomorrow now. ,그것은 지금 가장 저렴한 요금입니다.,state,fare-journey-day
141,33,trainline32.xml,34,caller,you haven't got anything in earlier than 9 o'clock you know around? ,너 혼자서 아는 9시 이전에 아무것도 없어?,reqInfo,time-enum
142,34,trainline32.xml,35,agent,there is not any Virgin Value fares the entire day. they have now been booked up. ,하루 종일 버진 밸류 요금이 없습니다. 그들은 지금 예약되었습니다.,state,availability
143,35,trainline32.xml,36,caller,mhm. just a minute please. ,mhm. 잠시만 기다려주십시오.,hold,none
144,36,trainline32.xml,37,agent,yeah. ,네.,acknowledge,none
145,37,trainline32.xml,38,caller,nan. ,너.,hold,problem
146,38,trainline32.xml,39,agent,ok. ,예.,acknowledge,none
147,39,trainline32.xml,40,caller,er nan. the Northern the Northern Line train. they they do some cheap one as well. can you do that one? ,어. 북부 북부 기차 열차. 그들은 그들도 싸구려를 사용합니다. 그거 할 수있어?,reqInfo,number
148,40,trainline32.xml,41,agent,the the 30 pounds is the cheapest fare travelling tomorrow now. ,30 파운드는 내일 여행하는 가장 저렴한 요금입니다.,answer-state,fare-journey-enum-day
149,41,trainline32.xml,42,caller,pardon? ,용서?,pardon,none
150,42,trainline32.xml,43,agent,the 30 pounds each. ,각각 30 파운드.,state,fare-journey-enum-day
151,43,trainline32.xml,44,caller,oh ok. i think i'll i'll call you back again. you'll just... i do think about it. ,"오, 그래. 다시 전화 할게. 너는 단지 ... 나는 그것에 대해 생각해.",expressOpinion,none
152,44,trainline32.xml,45,agent,ok now this ticket must be booked by 2 o'clock today. ,"좋아,이 티켓은 오늘 2 시까 지 예약해야합니다.",stateConstraint,booking-journey-time-enum-day
153,45,trainline32.xml,46,caller,yes. ,예.,acknowledge,none
154,46,trainline32.xml,47,agent,and it is subject to availability. ,가용성에 따라 달라질 수 있습니다.,state,availability
155,47,trainline32.xml,48,caller,yes. ,예.,acknowledge,none
156,48,trainline32.xml,49,agent,ok now. ,알았어.,reqConfirm,none
157,49,trainline32.xml,50,caller,right. thank you. ,맞아. 고맙습니다.,thank,none
158,50,trainline32.xml,51,agent,thanks for calling. ,전화 주셔서 감사합니다.,thank,none
159,51,trainline32.xml,52,caller,goodbye. ,안녕.,bye,none
5307,0,trainline33.xml,1,agent,"good morning. Virgin Trainlines, Sandra speaking. ","좋은 아침. 버진 트레인 라인, 산드라 말하기.",identifySelf,none
5308,1,trainline33.xml,2,caller,erm i'd like to purchase a ticket for the journey from Euston to Liverpool Lime Street. ,나는 유 스턴 (Euston)에서 리버풀 라임가 (Liverpool Lime Street)까지의 여정 티켓을 사고 싶다.,expressWish,location-journey-to-from
5309,2,trainline33.xml,3,agent,now do you hold a current debit or credit card? ,지금 현재 직불 카드 나 신용 카드를 가지고 계십니까?,reqInfo,creditcard
5310,3,trainline33.xml,4,caller,credit card. ,신용 카드.,answer-refer,creditcard
5311,4,trainline33.xml,5,agent,and how many people's travelling? ,얼마나 많은 사람들이 여행하고 있습니까?,reqInfo,number-journey
5312,5,trainline33.xml,6,caller,1,1,answer-refer,number
5313,6,trainline33.xml,7,agent,and what date is it you're travelling? ,여행 날짜는 언제입니까?,reqInfo,journey-date
5314,7,trainline33.xml,8,caller,er 6th of October. ,어 6 월.,answer-refer,month-date
5315,8,trainline33.xml,9,agent,and what time would you like to depart from Euston? ,몇시에 유 스턴을 떠나시겠습니까?,reqDirect,location-time-from
5316,9,trainline33.xml,10,caller,erm 8 o'clock. ,erm 8시.,direct-refer,time-enum
5317,10,trainline33.xml,11,agent,in the morning or evening? ,아침이나 저녁에?,reqInfo,time
5318,11,trainline33.xml,12,caller,nan. ,너.,answer-refer,time
5319,12,trainline33.xml,13,agent,and when is it you're returning? ,너 언제 돌아올거야?,reqInfo,time-return
5320,13,trainline33.xml,14,caller,em the same day. at quarter to 7. 6:45. ,같은 날. ~ 7시 6 분 45 초.,refer,none
5321,14,trainline33.xml,15,agent,6:45. ,6시 45 분.,echo-state,none
5322,15,trainline33.xml,16,caller,right. ,맞아.,acknowledge,none
5323,16,trainline33.xml,17,agent,and is it standard class? ,표준 수업입니까?,reqInfo,none
5324,17,trainline33.xml,18,caller,yep. ,네.,answer-acknowledge,none
5325,18,trainline33.xml,19,agent,do you hold a current railcard? ,현재 레일 카드를 가지고 있습니까?,reqInfo,railcard
5326,19,trainline33.xml,20,caller,no. we don't. ,아니. 우리는하지 않습니다.,elab-state,none
5327,20,trainline33.xml,21,agent,now i'm just going to check to see what's your cheapest fare available. ,지금 나는 당신의 가장 저렴한 요금이 무엇인지 확인하기 위해 점검 할 것입니다.,stateIntent-hold,fare-availability-verify
5328,21,trainline33.xml,22,caller,right. ,맞아.,acknowledge,none
5329,22,trainline33.xml,23,agent,now that 7 o'clock train doesn't have any of the 19 pounds Virgin Value fares. ,7시 기차에는 19 파운드의 버진 밸리 요금이 없습니다.,state,fare-enum-time
5330,23,trainline33.xml,24,caller,right. ,맞아.,acknowledge,none
5331,24,trainline33.xml,25,agent,"the cheapest fare that i can offer you going out at that time and returning at 6:45, i'm just checking that for you. ",그 시간에 나가서 6시 45 분에 돌아 오는 것을 제안 할 수있는 가장 저렴한 요금.,stateIntent-hold,verify
5332,25,trainline33.xml,26,caller,right. ,맞아.,acknowledge,none
5333,26,trainline33.xml,27,agent,"now you could... you can book the Virgin Value Business, which is 75 pounds return. ",지금 당신은 ... 75 파운드 반품 인 버진 밸류 비즈니스를 예약 할 수 있습니다.,state,fare-enum
5334,27,trainline33.xml,28,caller,right. ,맞아.,acknowledge,none
5335,28,trainline33.xml,29,agent,"you must stick to the outward train. but if you re... miss the train on the return journey, ","너는 바깥 열차에 붙어 있어야한다. 그러나 당신이 다시 ... 돌아 오는 길에 기차를 놓치면,",stateCondition,fare-miss-journey
5336,29,trainline33.xml,30,caller,yeah. ,네.,acknowledge,none
5337,30,trainline33.xml,31,agent,you can get the next available one. ,당신은 다음 가능한 것을 얻을 수 있습니다.,expressPossibility,availability-number
5338,31,trainline33.xml,32,caller,ah that's great. that'd be great. that's fine. yeah. we'll go for that one then. ,아 멋지네. 그거 좋을거야. 예. 네. 우리는 그 다음에 갈 것입니다.,stateIntent,number
5339,32,trainline33.xml,33,agent,now so i'll provisionally book you on the one returning. ,지금 나는 돌아 오는 사람에 대해 잠정적으로 당신을 예약 할 것입니다.,stateIntent,booking-number-return
5340,33,trainline33.xml,34,caller,yes. ,예.,acknowledge,none
5341,34,trainline33.xml,35,agent,but i have to book you on the one going out. ,하지만 나는 외출하는 사람에게 당신을 예약해야합니다.,stateConstraint,booking-number
5342,35,trainline33.xml,36,caller,"yes. that's fine. yes. definitely. em well, the one going out is especially the one we want to be on. so coming back, it's not so important. so that's great. ","예. 예. 예. 명확히. 그게, 외출하는 사람이 특히 우리가 가고 싶어하는 사람입니다. 다시 돌아 오면별로 중요하지 않습니다. 그래서 훌륭합니다.",approve,none
5343,36,trainline33.xml,37,agent,now is it smoking or non-smoking? ,"지금은 금연입니까, 아니면 금연입니까?",reqInfo,seat
5344,37,trainline33.xml,38,caller,erm non-smoking please. ,erm 금연하십시오.,answer-direct-refer,seat
5345,38,trainline33.xml,39,agent,"so, it's the 6th of October, travelling from London Euston at 7 p m in the morning. ","그래서, 그것은 아침에 7 pm에 런던 유 스턴에서 여행하는 10 월 6 일입니다.",state,location-time-journey-from-enum
5346,39,trainline33.xml,40,caller,yes. ,예.,acknowledge,none
5347,40,trainline33.xml,41,agent,arriving in Liverpool Lime Street at 10:50. ,10:50에 Liverpool Lime Street에 도착했습니다.,state,location-time-arrival
5348,41,trainline33.xml,42,caller,yes. that's right. ,예. 맞아.,agree,none
5349,42,trainline33.xml,43,agent,"returning that day, just booking your seat again. at 14:45. ","그날 돌아오고, 다시 자리를 예약하십시오. 14:45.",refer,time
5350,43,trainline33.xml,44,caller,yes. ,예.,acknowledge,none
5351,44,trainline33.xml,45,agent,arriving at 17:35. ,17시 35 분에 도착.,state,time-arrival
5352,45,trainline33.xml,46,caller,correct. ,옳은.,agree,none
5353,46,trainline33.xml,47,agent,"remembering. with that ticket, if you miss that service, you are able to get the next available train. ","기억하고있어. 그 티켓으로, 만약 당신이 그 서비스를 놓치면, 당신은 다음 이용 가능한 기차를 얻을 수 있습니다.",expressPossibility,availability
5354,47,trainline33.xml,48,caller,yes. lovely. thank you. ,예. 아름다운. 고맙습니다.,thank,none
5355,48,trainline33.xml,49,agent,"now with the Virgin Value Business, if you have to cancel, then it's a full refund less 5 pounds admin charge. ",이제 버진 밸류 비즈니스 (Virgin Value Business)를 취소해야하는 경우 5 파운드 미만의 관리 수수료가 전액 환불됩니다.,state,fare-refund-enum
5356,49,trainline33.xml,50,caller,ok. that's fine. ,예. 예.,approve,none
5357,50,trainline33.xml,51,agent,and the surname of the credit card holder? ,그리고 신용 카드 소지자의 성?,reqInfo,name-creditcard
5358,51,trainline33.xml,52,caller,em nan. that's. ,그들. 그거야.,answer-state,none
5359,52,trainline33.xml,53,agent,and the initial? ,그리고 처음?,reqInfo,name
5360,53,trainline33.xml,54,caller,nan. ,너.,answer-refer,none
5361,54,trainline33.xml,55,agent,and the title? ,제목?,reqInfo,name
5362,55,trainline33.xml,56,caller,erm well it's a company. see. i'll give you the company name shall i? ,"음, 회사 야. 만나다. 내가 너에게 회사 이름을 줄거야?",reqConfirm,name
5363,56,trainline33.xml,57,agent,well no. title. is it a Miss Mrs? ,음 ... 아니. 표제. 미스 부인?,reqInfo,none
5364,57,trainline33.xml,58,caller,oh i'm sorry. Mr. ha ha. i'm sorry. ,"오, 미안해. 하하 하하하. 죄송 해요.",apologise,none
5365,58,trainline33.xml,59,agent,and the contact telephone number? ,및 연락 전화 번호?,reqInfo,telephone-number
5366,59,trainline33.xml,60,caller,"0 1 0 6 1, ","0 1 0 6 1,",answer-refer,enum
5367,60,trainline33.xml,61,agent,aha. ,아하.,acknowledge,none
5368,61,trainline33.xml,62,caller,"6 7 3, ","6 7 3,",refer,enum
5369,62,trainline33.xml,63,agent,aha. ,아하.,acknowledge,none
5370,63,trainline33.xml,64,caller,7 hundred. ,7 백,state,enum
5371,64,trainline33.xml,65,agent,now the postcode to where the credit card is registered to? ,이제 신용 카드가 등록 된 우편 번호로?,reqInfo,creditcard-address
5372,65,trainline33.xml,66,caller,nan. ,너.,refer,none
5373,66,trainline33.xml,67,agent,have you got your postcode first of all? ,먼저 우편 번호를 가지고 있니?,reqInfo,address
5374,67,trainline33.xml,68,caller,"oh sorry. nan, ","미안해. 나노,",answer-refer,none
5375,68,trainline33.xml,69,agent,nan. ,너.,echo-refer,none
5376,69,trainline33.xml,70,caller,nan. ,너.,refer,none
5377,70,trainline33.xml,71,agent,14,14,echo-refer,none
5378,71,trainline33.xml,72,caller,1,1,refer,enum
5379,72,trainline33.xml,73,agent,now the name of the business is? ,이제 사업의 이름이 뭐지?,reqInfo,name
5380,73,trainline33.xml,74,caller,nan. ,너.,answer-refer,none
5381,74,trainline33.xml,75,agent,nan? ,난?,reqConfirm,none
5382,75,trainline33.xml,76,caller,yeah. nan. ,네. 너.,elab-refer,none
5383,76,trainline33.xml,77,agent,nan. ,너.,echo-refer,none
5384,77,trainline33.xml,78,caller,yeah. ,네.,acknowledge,none
5385,78,trainline33.xml,79,agent,aha. ,아하.,acknowledge,none
5386,79,trainline33.xml,80,caller,Management. ,조치.,refer,none
5387,80,trainline33.xml,81,agent,Management. ,조치.,echo-refer,none
5388,81,trainline33.xml,82,caller,nan. ,너.,refer,none
5389,82,trainline33.xml,83,agent,nan. and the next line? ,너. 그 다음 줄?,reqInfo,none
5390,83,trainline33.xml,84,caller,erm it's the address is the next bit. ,erm 주소는 다음 비트입니다.,state,address
5391,84,trainline33.xml,85,agent,mhm. ,mhm.,acknowledge,none
5392,85,trainline33.xml,86,caller,"14 to 15, and it's... i'll spell it to you. it's, ","14 번에서 15 번까지, 그리고 그건 .. 너에게 철자를 말해 줄께. 그,",state,none
5393,86,trainline33.xml,87,agent,aha. ,아하.,acknowledge,none
5394,87,trainline33.xml,88,caller,Basildon. ,바실 돈.,refer,location
5395,88,trainline33.xml,89,agent,Essex? ,에 섹스?,reqConfirm,none
5396,89,trainline33.xml,90,caller,yeah. that's right. ,네. 맞아.,agree,none
5397,90,trainline33.xml,91,agent,and what type of credit card? ,그리고 어떤 종류의 신용 카드?,reqInfo,creditcard
5398,91,trainline33.xml,92,caller,it's er a Visa. ,그것은 비자입니다.,answer-state,creditcard
5399,92,trainline33.xml,93,agent,and the Visa number? ,비자 번호?,reqInfo,number-creditcard
5400,93,trainline33.xml,94,caller,"it it's 1 2 7 0, ","그것의 1 2 7 0,",answer-state,enum
5401,94,trainline33.xml,95,agent,"1 2 7 0, ","1 2 7 0,",echo-refer,enum
5402,95,trainline33.xml,96,caller,"1 7 7 0, ","1 7 7 0,",refer,enum
5403,96,trainline33.xml,97,agent,"1 7 7 0, ","1 7 7 0,",echo-refer,enum
5404,97,trainline33.xml,98,caller,"0 5 3 8, ","0 5 3 8,",refer,enum
5405,98,trainline33.xml,99,agent,"0 5 3 8, ","0 5 3 8,",echo-refer,enum
5406,99,trainline33.xml,100,caller,7 1 7 1. ,7 1 7 1.,refer,enum
5407,100,trainline33.xml,101,agent,7 1 7 1. and the expiry date? ,7 1 7 1. 만료일?,reqInfo,creditcard
5408,101,trainline33.xml,102,caller,er 5 99. ,er 5 99.,answer-refer,enum
5409,102,trainline33.xml,103,agent,now 75 pounds will be debited. ,이제 75 파운드가 인출됩니다.,predict,booking-fare-enum
5410,103,trainline33.xml,104,caller,ok. ,예.,acknowledge,none
5411,104,trainline33.xml,105,agent,and this is the reference number the tickets have been booked under. ,이것은 티켓이 예약 된 참조 번호입니다.,state,booking-number-journey
5412,105,trainline33.xml,106,caller,ok. ,예.,acknowledge,none
5413,106,trainline33.xml,107,agent,"it's 1 7 1, ","1 7 1,",state,enum
5414,107,trainline33.xml,108,caller,"1 7 1, ","1 7 1,",echo-refer,enum
5415,108,trainline33.xml,109,agent,"nan, ","나노,",refer,none
5416,109,trainline33.xml,110,caller,yeah. ,네.,acknowledge,none
5417,110,trainline33.xml,111,agent,"the number 1, ","숫자 1,",refer,number
5418,111,trainline33.xml,112,caller,yeah. ,네.,acknowledge,none
5419,112,trainline33.xml,113,agent,"nan, the number 2. ",번호 2.,refer,number
5420,113,trainline33.xml,114,caller,ok then. ,오케이.,acknowledge,none
5421,114,trainline33.xml,115,agent,and the ticket will be posted out in the first class post this afternoon. ok now? ,오늘 오후 일등석에 표가 게시됩니다. 알았어?,reqConfirm,none
5422,115,trainline33.xml,116,caller,oh right. ok. that's lovely then. thank you very much for your help. ,오 맞다. 예. 그때는 사랑 스럽다. 당신의 도움을 주셔서 대단히 감사합니다.,thank,none
5423,116,trainline33.xml,117,agent,thank you for calling now. ,지금 전화 주셔서 감사합니다.,thank,none
5424,117,trainline33.xml,118,caller,bye bye then. ,바이 바이.,bye,none
923,0,trainline34.xml,1,agent,"good afternoon. Virgin Trainlines, Sandra speaking. ","안녕하세요. 버진 트레인 라인, 산드라 말하기.",identifySelf,none
924,1,trainline34.xml,2,caller,it's from Edinburgh to Milton Keynes. ,에딘버러에서 밀턴 케인즈까지입니다.,state,location-to-from
925,2,trainline34.xml,3,agent,now do you hold a current debit or credit card? ,지금 현재 직불 카드 나 신용 카드를 가지고 계십니까?,reqInfo,creditcard
